date	p_key	part_max	part_min	etype_name	etype_cat	eorg_name	eorg_cat	etheme	eremarks	etype_ischurch	etype_isdemo
1989-10-28	329	250	200	Gottesdienst	Kirche	kA	kA			1	1
1989-10-29	329	500	0	kA	kA	kA	kA	"Weltweiter Fackelzug für Jesus"		1	1
1989-11-01	329	600	500	kA	kA	kA	kA			1	0
1989-11-10	329	250	150	kA	kA	kA	kA		Demonstration zur Kreisdienststelle des MfS.	1	1
1989-10-08	330	0	0	kA	kA	kA	kA		Treffen im Gemeindehaus der Ev. Kirche, die Leipziger Straße ist von Polizei abgesperrt und verhindert damit die Demonstration.	0	0
1989-10-15	330	450	0	Friedensgebet	Kirche	kA	kA	Gegen Gewalt und für Dialog.	Schweigemarsch führt zum Rathaus.	1	1
1989-10-22	330	1500	0	Gebet für Erneuerung	Kirche	kA	kA		Der Schweigemarsch führt zum Rathaus.	1	1
1989-10-27	330	2000	0	kA	kA	kA	kA		Die geplante Dialogveranstaltung im Rathaussaal, findet wegen Überfüllung auf dem Marktplatz statt.	0	0
1989-10-29	330	3000	0	Gebet für Erneuerung	Kirche	kA	kA	Für freie Wahlen, Meinungs- und Pressefreiheit und die Zulassung des Neuen Forum.		1	1
1989-11-03	330	6000	0	kA	kA	kA	kA	Es wird der Rücktritt der Verantwortlichen im Kreis gefordert.		0	0
1989-11-05	330	4000	2000	Gebet für Erneuerung	Kirche	kA	kA			1	1
1989-11-09	330	12000	8000	kA	kA	Neues Forum	Partei	Für freie Wahlen und Zulassung des Neuen Forum.	An der Bezirksverwaltung des MfS werden Kerzen abgestellt, danach Kundgebung auf dem Markt.	1	0
1989-11-12	330	800	0	Gebet für Erneuerung	Kirche	kA	kA			1	1
1989-11-21	330	1500	0	kA	kA	kA	kA		Kundgebung vor dem Gebäude der SED-Kreisleitung.	0	0
1989-11-23	330	6000	0	kA	kA	Neues Forum	Partei	Für freie Wahlen und gegen die Führungsrolle der SED.		1	0
1989-11-26	330	1500	0	Gebet für Erneuerung	Kirche	kA	kA			1	1
1989-12-05	330	0	0	kA	kA	kA	kA		Versiegelung von Panzerschränke beim MfS durch Mitglieder des Neuen Forums und des Torgauer Bürgerforums.	0	0
1989-12-06	330	2500	1500	kA	kA	Torgauer Bürgerforum	Bürgerinitiative		Demonstration zur SED-Kreisleitung.	1	0
1990-01-11	330	250	0	kA	kA	FDJ	Partei	Am Denkmal der Begegnung Kundgebung gegen Neofaschismus.		0	0
1990-01-15	330	4000	3000	kA	kA	Neues Forum	Partei	Gegen die Restaurationsversuche der SED-PDS.		1	0
1990-02-09	330	0	0	Warnstreik	Warnstreik	7. Polytechnische Oberschule	Schule	Für Reformen im Bildungssystem.		0	0
1990-02-12	330	0	0	kA	kA	Neues Forum	Partei	Für Reformen im Bildungswesen.		1	0
1990-02-28	330	1000	0	kA	kA	Neues Forum	Partei	"Vergeßt uns Kinder nicht"		1	0
1990-03-10	330	0	0	Wahlkundgebung	Wahlkundgebung	SPD	Partei		Kundgebung mit Egon Bahr.	0	0
1989-12-03	331	0	0	Menschenkette	Menschenkette/Mahnwache	Aktion Sühnezeichen	Partei	"Ein Licht für unser Land"		1	0
1989-10-16	332	400	0	Friedensgebet	Kirche	kA	kA			1	1
1989-10-30	332	0	0	kA	kA	kA	kA			1	0
1989-11-06	332	3000	2000	Friedensgebet	Kirche	kA	kA		Vor der Kreisdienststelle des MfS werden Kerzen , Plakate und Transparente abgestellt.	1	1
1989-11-13	332	2000	0	Gottesdienst	Kirche	kA	kA			1	1
1989-11-20	332	2500	1500	Friedensgebet	Kirche	kA	kA			1	1
1989-11-27	332	1500	0	kA	kA	kA	kA			1	0
1989-12-04	332	5000	2800	Friedensgebet	Kirche	kA	kA			1	1
1989-12-11	332	1200	0	kA	kA	kA	kA			1	0
1990-02-12	332	2000	1500	kA	kA	kA	kA			0	0
1990-02-19	332	1000	0	kA	kA	kA	kA			1	0
1990-02-26	332	200	0	kA	kA	kA	kA			1	0
1990-04-02	332	0	0	kA	kA	DSU	Partei	Für die weitere Subventionierung von Schweinefleisch und Eiern.	Demonstration mit LKWs und Zugmaschinen.	1	0
1990-04-09	332	100	0	kA	kA	kA	kA	Für mehr soziale Sicherheit.		1	0
1989-11-01	333	0	0	Fürbittgottesdienst	Kirche	kA	kA		Demonstration zum Gemeindeamt.	1	1
1989-11-11	334	0	0	Friedensgebet	Kirche	kA	kA			1	1
1989-10-04	220	30	0	kA	kA	kA	kA		Demonstration am Bahnhof.	1	0
1989-10-26	220	1000	0	kA	kA	kA	kA		Im Anschluss findet ein Dialoggespräch mit dem Bürgermeister und 10 Demonstranten statt.	1	0
1989-11-16	220	300	0	kA	kA	kA	kA			1	0
1989-11-23	220	600	0	kA	kA	kA	kA			1	0
1989-11-30	220	1000	0	kA	kA	kA	kA			1	0
1989-12-07	220	1000	0	kA	kA	kA	kA			1	0
1989-12-14	220	0	0	kA	kA	kA	kA			1	0
1990-01-11	220	2500	0	kA	kA	kA	kA			1	0
1990-01-18	220	2000	0	kA	kA	Neues Forum	Partei	Gegen die SED-PDS und für die Wiedervereinigung.		1	0
1990-01-25	220	1500	0	kA	kA	kA	kA			1	0
1990-02-01	220	700	0	kA	kA	kA	kA			1	0
1990-02-08	220	100	0	kA	kA	kA	kA			1	0
1989-11-04	221	10000	6000	Fürbittgottesdienst	Kirche	kA	kA	Für die Auflösung des MfS und der Kampfgruppen.		1	1
1989-11-11	221	10000	6000	Gebetsgottesdienst	Kirche	kA	kA	Gegen die führende Rolle der SED.		1	1
1989-11-18	221	4000	3000	kA	kA	Neues Forum	Partei			1	0
1989-11-25	221	3000	1500	kA	kA	kA	kA			1	1
1989-12-02	221	5000	0	Fürbittgottesdienst	Kirche	Neues Forum	Partei	Gegen den Aufruf "Für unser Land" und für die Wiedervereinigung Deutschlands.		1	1
1989-12-03	221	0	0	Menschenkette	Menschenkette/Mahnwache	Aktion Sühnezeichen	Partei	"Ein Licht für unser Land"		1	0
1989-12-09	221	1500	0	kA	kA	kA	kA			1	0
1989-12-16	221	1500	0	kA	kA	kA	kA			1	0
1990-01-01	221	250	0	Bittgottesdienst	Kirche	kA	kA			1	1
1990-01-14	221	300	0	kA	kA	kA	kA	Karl Liebknecht - Rosa Luxemburg Demonstration		1	0
1990-01-15	221	10000	0	kA	kA	kA	kA			1	0
1990-01-29	221	4000	0	kA	kA	kA	kA			1	0
1990-02-12	221	1500	0	kA	kA	kA	kA			1	0
1990-02-20	221	500	0	kA	kA	kA	kA			1	0
1989-10-23	222	1500	0	kA	kA	kA	kA	Für Freiheit und mehr Demokratie.		1	1
1989-10-30	222	5000	0	kA	kA	kA	kA		Der geplante Bittgottesdienst kann wegen zu hoher Teilnehmerzahl nicht durchgeführt werden.	1	0
1989-11-06	222	20000	0	Fürbittgottesdienst	Kirche	kA	kA			1	1
1989-11-13	222	5000	0	kA	kA	kA	kA			1	1
1989-11-14	222	1000	0	kA	kA	kA	kA			1	0
1989-11-20	222	8000	0	kA	kA	kA	kA		An der Kreisdienststelle des MfS werden Kerzen abgestellt.	1	0
1989-11-27	222	3000	0	kA	kA	kA	kA			1	0
1989-12-02	222	300	0	kA	kA	kA	kA			1	0
1989-12-04	222	0	0	Fürbittgottesdienst	Kirche	kA	kA		An der Kreisdienststelle des MfS werden Kerzen abgestellt. Vertreter des Neues Forums und der LDPD versiegeln mit der Kreisstaatsanwältin die Tresore.	1	1
1989-12-05	222	0	0	kA	kA	kA	kA		Vertreter des Neues Forums überwachen in der Kreisdiensstelle des MfS die Übergabe der Waffen an das Volkspolizeikreisamt.	0	0
1989-12-18	222	3000	0	kA	kA	kA	kA	Gegen die Wiedervereinigung Deutschlands.		1	0
1990-01-06	222	7000	0	kA	kA	kA	kA			1	0
1990-01-08	222	6000	0	kA	kA	kA	kA			1	0
1990-01-22	222	15000	0	kA	kA	kA	kA			1	0
1990-01-29	222	7000	0	kA	kA	kA	kA			1	0
1990-01-30	222	1500	0	kA	kA	kA	kA			1	0
1990-02-05	222	6000	0	kA	kA	kA	kA			1	0
1990-02-10	222	100	0	kA	kA	kA	kA			1	0
1990-02-12	222	2000	0	kA	kA	kA	kA			1	0
1990-02-19	222	2000	0	kA	kA	kA	kA			1	0
1989-10-27	223	20000	5000	kA	kA	Bürgerinitiative Auerbach	Bürgerinitiative	Für freie Wahlen und die Zulassung des Neuen Forum.		1	0
1989-11-03	223	9000	5000	kA	kA	kA	kA	Für ein einheitliches Deutschland und für Wahrheit und Gerechtigkeit.		1	0
1989-11-10	223	5000	0	kA	kA	kA	kA	Für eine schnelle Grenzöffnung.		1	0
1989-11-17	223	1500	0	kA	kA	kA	kA	"Vogtland unsere Heimat, Deutschland unser Vaterland, Europa unsere Zukunft"		1	0
1989-11-24	223	2500	0	kA	kA	kA	kA	Für die völlige Aufklärung aller Verbrechen am Volk und die Wiedervereinigung Deutschlands.		1	0
1989-12-01	223	5000	2000	kA	kA	Neues Forum	Partei	Für freie Marktwirtschaft und die Wiedervereinigung Deutschlands.		1	0
1989-12-03	223	0	0	Menschenkette	Menschenkette/Mahnwache	Aktion Sühnezeichen	Partei	Ein Licht für unser Land"		1	0
1989-12-08	223	2500	0	kA	kA	kA	kA	Für die Abschaffung des Machtmonopols der SED.		1	0
1989-12-15	223	1000	0	kA	kA	kA	kA	Für eine unabhängige und freie Presse.		1	0
1989-12-22	223	150	0	kA	kA	Bürgerinitiative Kreis Auerbach	Bürgerinitiative	"Solidarität mit Rumänien"		0	0
1990-01-05	223	20000	12000	Schweigemarsch	Marsch	kA	kA	"Nieder mit der SED", "Deutschland einig Vaterland"		1	0
1990-01-19	223	6000	0	kA	kA	Bürgerinitiative	Bürgerinitiative	Für die Auflösung und Enteignung der SED.		1	0
1990-02-02	223	12000	0	kA	kA	Bürgerinitiative	Bürgerinitiative			0	0
1990-02-03	223	25000	0	Demonstration	Demonstration	kA	kA		Es findet die erste gemeinsame Demonstration aller Vogtländer in der Kreisstadt statt.	1	0
1990-02-16	223	2000	0	kA	kA	kA	kA	Für die deutsche Einheit.		1	0
1990-03-16	223	100	0	kA	kA	Bürgerinitiative Kreis Auerbach	Bürgerinitiative			1	0
1989-10-30	225	0	0	kA	kA	kA	kA			1	0
1990-01-28	226	500	0	kA	kA	kA	kA			1	0
1990-01-23	227	2000	0	kA	kA	kA	kA	Für die Auflösung des MfS und die Wiedervereinigung.		1	0
1990-01-25	227	1000	0	kA	kA	kA	kA			1	0
1990-02-12	227	0	0	kA	kA	kA	kA	Für die Auflösung des MfS.		1	0
1989-10-30	228	0	0	kA	kA	kA	kA			1	0
1989-12-03	229	0	0	Menschenkette	Menschenkette/Mahnwache	Aktion Sühnezeichen	Partei	"Ein Licht für unser Land"		1	0
1989-11-06	224	300	0	Fürbittgottesdienst	Kirche	kA	kA			1	1
1989-12-03	224	0	0	Menschenkette	Menschenkette/Mahnwache	Aktion Sühnezeichen	Partei	"Ein Licht für unser Land"		1	0
1989-11-04	230	5000	2000	Friedensgebet	Kirche	kA	kA			1	1
1989-11-12	230	0	0	Friedensgebet	Kirche	kA	kA			1	1
1989-11-19	230	2500	0	Friedensgebet	Kirche	kA	kA			1	1
1989-12-03	230	0	0	Menschenkette	Menschenkette/Mahnwache	Aktion Sühnezeichen	Partei	"Ein Licht für unser Land"		1	0
1989-12-15	230	0	0	Friedensgebet	Kirche	kA	kA			1	1
1990-01-14	230	2000	0	kA	kA	kA	kA	Gegen das Machtmonopol der SED-PDS.		1	0
1990-01-15	230	0	0	kA	kA	kA	kA		Kundgebung vor der SED-PDS Ortsleitung.	0	0
1990-01-28	230	2500	0	kA	kA	kA	kA			1	0
1990-02-11	230	0	0	Friedensgebet	Kirche	Neues Forum	Partei			0	1
1990-02-12	230	4000	0	Wahlkundgebung	Wahlkundgebung	Neues Forum	Partei			1	0
1990-02-25	230	400	0	kA	kA	kA	kA			1	0
1989-11-06	231	150	0	kA	kA	kA	kA			1	0
1989-11-20	231	0	0	kA	kA	kA	kA			1	0
1989-12-04	231	200	0	kA	kA	kA	kA			1	0
1990-04-21	232	2500	0	Menschenkette	Menschenkette/Mahnwache	Grüne Partei	Partei	Gegen das Waldsterben im Erzgebirge.	Menschenkette zwischen der DDR und der CSSR.	1	0
1989-10-27	233	25	0	kA	kA	kA	kA	Demonstration von 25 Jugendlichen von der Kirche zum Wonhaus des Bürgermeisters.		1	0
1989-10-30	234	250	0	kA	kA	kA	kA	Für demokratische Veränderungen.		1	0
1989-11-06	234	700	0	kA	kA	kA	kA			1	0
1989-11-13	234	1000	0	kA	kA	kA	kA			1	0
1989-12-03	234	0	0	Menschenkette	Menschenkette/Mahnwache	Aktion Sühnezeichen	Partei	"Ein Licht für unser Land"		1	0
1989-10-27	235	300	200	kA	kA	kA	kA	Für Reformen und mehr Demokratie,		1	1
1989-11-29	235	400	0	kA	kA	kA	kA			1	0
1989-11-24	236	300	0	kA	kA	Neues Forum	Partei	"Deutschland einig Vaterland", "freie Wahlen"		1	0
1989-12-01	236	150	0	kA	kA	kA	kA			1	0
1989-12-08	236	0	0	kA	kA	kA	kA			1	0
1989-12-09	236	0	0	kA	kA	kA	kA			1	0
1989-12-15	236	150	0	kA	kA	kA	kA			1	0
1990-01-12	236	1800	1000	kA	kA	Neues Forum	Partei	Es wird gefordert alle marxistischen Gedenksteine im Ort zu beseitigen.		1	0
1990-01-19	236	3000	0	kA	kA	kA	kA			1	0
1990-01-26	236	2000	1000	kA	kA	kA	kA			1	0
1990-02-02	236	1500	0	kA	kA	kA	kA			1	0
1990-02-09	236	2000	0	kA	kA	kA	kA			1	0
1989-11-06	237	500	0	Fürbittgottesdienst	Kirche	kA	kA			1	1
1990-01-13	238	80	0	kA	kA	Bürgerinitiative Dorfstadt	Bürgerinitiative	Demonstration zum Regierungssanatorium mit der Forderung es in ein Krankenhaus umzuwandeln.		1	0
1989-10-04	239	50	0	kA	kA	kA	kA		Demonstration am Bahnhof, es werden 19 Personen verhaftet.	1	0
1989-10-30	239	0	0	kA	kA	kA	kA			1	0
1989-11-10	239	5000	0	kA	kA	Neues Forum	Partei			1	0
1989-11-17	239	1000	0	kA	kA	kA	kA			1	0
1989-12-03	239	0	0	Menschenkette	Menschenkette/Mahnwache	Aktion Sühnezeichen	Partei	"Ein Licht für unser Land"		1	0
1989-12-13	239	1200	0	kA	kA	kA	kA			1	0
1990-01-17	239	1500	0	kA	kA	kA	kA			1	0
1990-01-31	239	2000	0	kA	kA	Neues Forum	Partei	"Deutschland einig Vaterland", "Stasi raus"		1	0
1990-02-23	240	300	0	kA	kA	kA	kA			1	0
1989-10-28	241	35	0	Schweigemarsch	Marsch	kA	kA			1	0
1989-11-12	241	400	0	kA	kA	Bürgerinitiative	Kirche			1	0
1989-10-04	242	150	100	kA	kA	kA	kA		Demonstration am Bahnhof, es werden 3 Personen verhaftet.	1	0
1989-10-22	242	0	0	Fürbittgottesdienst	Kirche	kA	kA			1	1
1989-10-25	242	1200	0	kA	kA	kA	kA			0	1
1989-10-29	242	3000	1500	Fürbittgottesdienst	Kirche	kA	kA			1	1
1989-11-04	242	5000	2500	kA	kA	Neues Forum	Partei	Für freie Wahlen und die Zulassung des Neuen Forum.		1	0
1989-11-05	242	2000	0	Fürbittgottesdienst	Kirche	kA	kA			1	1
1989-11-08	242	8000	0	kA	kA	Rat der Stadt	Kommune			1	0
1989-11-19	242	4000	3000	kA	kA	Neues Forum	Partei			1	0
1989-11-30	242	2000	1000	kA	kA	Neues Forum	Partei			1	0
1989-12-06	242	0	0	kA	kA	kA	kA		Versiegelung der Räume des MfS.	0	0
1989-12-13	242	200	0	kA	kA	kA	kA			1	0
1990-01-11	242	5000	0	kA	kA	SPD	Partei	Gegen SED-PDS und das MfS.		1	0
1990-01-26	242	500	0	Schweigemarsch	Marsch	Mitarbeiter des Gesundheitswesens	Angehörige Öffentlicher Dienst	Für eine Lohnerhöhung im Gesundheitswesen.		1	0
1990-01-29	242	5000	4000	kA	kA	kA	kA	Für die Schließung der "Freiberger Hütte" und einen kosequenten Umweltschutz.		1	0
1990-02-03	242	800	0	kA	kA	kA	kA			1	0
1990-02-22	242	450	0	kA	kA	CDU	Partei			1	0
1990-02-25	242	2000	0	Wahlkundgebung	Wahlkundgebung	DSU	Partei			0	0
1990-03-13	242	1000	0	kA	kA	kA	kA			1	0
1990-04-22	242	0	0	Fahrraddemonstration	Demonstration	kA	kA		Fahrraddemonstration nach Muldenhütten.	1	0
1990-04-23	242	0	0	Behindertendemonstration	Demonstration	kA	kA			1	0
1989-11-01	243	100	0	kA	kA	kA	kA			1	1
1989-11-15	243	250	0	kA	kA	kA	kA			1	0
1990-01-30	244	2000	0	kA	kA	kA	kA			1	0
1990-01-25	245	1500	0	kA	kA	kA	kA			1	0
1990-02-08	245	800	0	kA	kA	kA	kA			1	0
1990-02-22	245	250	0	kA	kA	kA	kA			1	0
1989-10-04	246	100	0	kA	kA	kA	kA		Demonstration am Bahnhof.	1	0
1989-10-23	246	700	500	Fürbittandacht	Kirche	kA	kA	"Neues Forum zulassen"	Auf dem Marktplatz findet eine Dialogveranstaltung mit dem Bürgermeister statt.	1	1
1989-11-02	246	7000	0	kA	kA	Neues Forum	Partei			0	0
1989-11-06	246	2500	2000	Fürbittgottesdienst	Kirche	kA	kA			1	1
1989-11-13	246	1000	0	kA	kA	kA	kA			1	1
1989-11-18	246	1000	700	kA	kA	Neues Forum	Partei	Für freie Wahlen und mehr Meinungsfreiheit.		1	0
1990-02-23	246	1000	0	kA	kA	kA	kA			1	0
1989-10-07	247	200	150	kA	kA	kA	kA		Jugendliche versammeln sich vor dem Kreiskulturhaus und werden von Polizei an der Demonstration gehindert, 30-40 Teilnehmer werden festgenommen.	1	0
1989-11-06	247	1000	700	kA	kA	kA	kA			1	0
1990-02-08	247	250	0	kA	kA	kA	kA			1	0
1990-01-06	248	400	0	kA	kA	Bürgerinitiative	Bürgerinitiative	"Gegen Gewalt und Neonazismus"		0	0
1990-01-20	248	800	0	kA	kA	kA	kA			1	0
1990-02-03	248	1000	0	kA	kA	kA	kA			1	0
1990-02-17	248	900	0	kA	kA	kA	kA			1	0
1990-03-16	249	0	0	Besetzung	Protestaktion	kA	kA	Besetzung der Mülldeponie in Dankritz.		1	0
1989-10-29	250	350	150	Fürbittgottesdienst	Kirche	kA	kA	Für die Zulassung des Neuen Forum, die Auflösung des MfS und Abriss der Mauer.		1	1
1989-11-05	250	2000	1200	Fürbittgottesdienst	Kirche	kA	kA			1	1
1989-11-12	250	800	0	Fürbittgottesdienst	Kirche	kA	kA			1	1
1989-11-13	250	4000	3000	kA	kA	kA	kA			1	1
1989-11-28	250	2000	0	kA	kA	kA	kA			1	0
1989-12-03	250	0	0	Menschenkette	Menschenkette/Mahnwache	Aktion Sühnezeichen	Partei	"Ein Licht für unser Land"		1	0
1989-12-27	250	400	0	kA	kA	Neues Forum	Partei	"SED raus aus den Betrieben"		1	0
1990-01-15	250	3000	0	kA	kA	Neues Forum	Partei	Kundgebung im Anschluß an eine Veranstaltung von Handwerkern des Kreises.		0	0
1990-01-17	250	4000	0	kA	kA	kA	kA			1	0
1990-01-29	250	150	0	kA	kA	Schüler	Schule	Für die Abschaffung des Russischunterrichtes.		1	0
1990-01-30	250	4000	0	kA	kA	kA	kA			1	0
1990-02-20	250	300	0	kA	kA	kA	kA			1	0
1990-03-04	250	0	0	kA	kA	Bund freier Demokraten	Partei			0	0
1990-01-18	251	2000	0	kA	kA	kA	kA			1	0
1990-02-14	251	150	0	kA	kA	kA	kA			1	0
1989-11-03	252	600	0	kA	kA	kA	kA			1	0
1989-11-10	252	300	0	kA	kA	kA	kA		Demonstration zum Genesungsheim des MfS.	1	0
1990-04-16	253	1000	0	kA	kA	DFD	Partei	Für die Einhaltung des Umweltschutzes.		0	0
1989-10-04	254	1000	800	kA	kA	kA	kA		Demonstration auf dem Bahnhof, es werden 82 Personen festgenommen.	1	0
1989-10-07	254	1000	800	Schweigemarsch	Marsch	kA	kA		Schweigemarsch vom Luxurpalast ins Stadtzentrumes. Es werden zahlreichen Teilnehmer festgenommen.	1	0
1989-10-13	254	5000	2000	kA	kA	kA	kA	Kundgebung zum Thema Wirtschaftprobleme in der DDR.	Kundgebung vor der Johannis- und Lutherkirche.	0	0
1989-10-20	254	5000	800	kA	kA	Neues Forum zulassen	Bürgerinitiative			1	0
1989-10-27	254	10000	5000	kA	kA	kA	kA	"Wir wollen endlich Taten sehen" und es wurde die Zulassung des Neuen Forum gefordert.		1	1
1989-10-28	254	8000	0	kA	kA	kA	kA	"Freie Wahlen braucht das Land", "Wir fordern Mehrparteiensystem"	Nach der Demonstration wurde in der Kirche das Gespräch mit dem Bürgermeister ausgewertet.	1	1
1989-10-30	254	20000	10000	kA	kA	kA	kA	"Demokratie jetzt" und für die Einführung eines zivilen Ersatzdienst.		1	0
1989-11-03	254	20000	0	kA	kA	kA	kA			1	0
1989-11-06	254	100000	50000	kA	kA	kA	kA	Für Reisefreiheit und den Rücktritt von Egon Krenz.	Im Anschluss findet eine Dialogveranstaltung statt.	1	0
1989-11-10	254	600	0	kA	kA	kA	kA			1	0
1989-11-10	254	3500	0	kA	kA	kA	kA	"Politische Reformen ohne SED Norm"		1	0
1989-11-11	254	20000	0	kA	kA	SED	Partei	Für eine Erneuerung der Partei.		0	0
1989-11-12	254	10000	0	kA	kA	kA	kA			1	0
1989-11-13	254	80000	50000	kA	kA	kA	kA	"Lorenz raus aus dem ZK", "40 Jahre sind genug"		1	0
1989-11-17	254	50	0	kA	kA	kA	kA			1	0
1989-11-19	254	4000	3000	kA	kA	Künstler und Kulturschaffende	Künstler	Gegen die führende Rolle der SED.		0	0
1989-11-20	254	80000	50000	kA	kA	Neues Forum	Partei			1	0
1989-11-27	254	3000	1000	kA	kA	kA	kA			1	0
1989-12-03	254	0	0	Menschenkette	Menschenkette/Mahnwache	Aktion Sühnezeichen	Partei	"Ein Licht für unser Land"		1	0
1989-12-04	254	60000	50000	kA	kA	Neues Forum	Partei	"SED raus aus den Betrieben", "Auflösung der Kampfgruppen" und "Deutschland einig Vaterland"		1	0
1989-12-11	254	40000	20000	kA	kA	Neues Forum	Partei	Für die Wiedervereinigung Deutschlands.	20 Personen besichtigen mit dem Staatsanwalt die Bezirksleitung der SED.	1	0
1989-12-18	254	30000	8000	Schweigemarsch	Marsch	kA	kA			1	0
1989-12-25	254	7000	500	kA	kA	SPD	Partei			1	0
1990-01-01	254	5000	2000	kA	kA	SPD	Partei			0	0
1990-01-08	254	150000	10000	kA	kA	Oppositionelle Plattformen	Bürgerinitiative	Für die Auflösung des MfS.		1	0
1990-01-14	254	0	0	kA	kA	SPD	Partei	Gegen die SED-PDS.	Gleichzeitig findet eine Kundgebung der SED-PDS für Karl-Liebknecht und Rosa Luxemburg am Karl-Marx Monument statt, die Teilnehmer der SPD Kundgebung zogen danach zum Karl-Marx Monument und riefen "Nieder mit der SED".	0	0
1990-01-14	254	15000	0	kA	kA	kA	kA	Karl Liebknecht - Rosa Luxemburg Demonstration		1	0
1990-01-15	319	150000	100000	kA	kA	kA	kA			1	0
1990-01-19	254	6000	0	kA	kA	kA	kA			1	0
1990-01-22	254	80000	60000	kA	kA	kA	kA			1	0
1990-01-26	254	1200	0	Warnstreik	Warnstreik	Mitarbeiter des Gesundheitswesens	Angehörige Öffentlicher Dienst			0	0
1990-01-29	254	85000	40000	kA	kA	kA	kA	Die Parteien stellen Ihre Ideen für den Wahlkampf vor.		1	0
1990-01-30	254	60	0	kA	kA	Antifa	Antifaschisten	Antifa Tag "Nie wieder Faschismus"		1	0
1990-01-30	254	500	0	kA	kA	kA	kA			1	0
1990-01-31	254	0	0	Warnstreik	Warnstreik	kA	kA			0	0
1990-01-31	254	16000	0	kA	kA	kA	kA			1	0
1990-02-05	254	45000	0	kA	kA	oppositionelle Gruppen	Bürgerinitiative			1	0
1990-02-09	254	0	0	Warnstreik	Warnstreik	kA	kA			0	0
1990-02-11	254	0	0	Warnstreik	Warnstreik	kA	kA			0	0
1990-02-12	254	0	0	Warnstreik	Warnstreik	kA	kA			0	0
1990-02-12	254	80000	30000	kA	kA	kA	kA	Für die Einheit Deutschlands.		1	0
1990-02-13	254	0	0	Warnstreik	Warnstreik	kA	kA			0	0
1990-02-13	254	1500	0	kA	kA	Kindergärtnerinnen	Angehörige Öffentlicher Dienst	Gegen die Eingliederung in das Gesundheitswesen.		1	0
1990-02-14	254	200	0	kA	kA	Volkspolizisten	Angehörige Staat	Nie wieder Staatsbüdel einer Partei, sondern nur noch Volkspolizei.		1	0
1990-02-19	254	80000	10000	kA	kA	kA	kA	Für die Rückbennenung von Karl-Marx-Stadt in Chemnitz.		1	0
1990-02-24	254	70000	45000	Wahlkundgebung	Wahlkundgebung	Bund freier Demokraten	Partei		Kundgebung mit Hans-Dietrich Genscher.	0	0
1990-02-26	254	2000	0	Wahlkundgebung	Wahlkundgebung	Allianz für Deutschland	Angehörige Staat			0	0
1989-10-16	319	120000	0	Friedensgebet	Kirche	kA	kA			1	1
1990-03-05	254	0	0	kA	kA	kA	kA		Die Kundgebung löste sich auf, nach dem niemand an das Migrofon trat.	0	0
1990-01-03	1	250000	0	kA	kA	kA	kA	Gegen Neofaschismus, Rassenhass und Ausländerfeindlichkeit.		1	0
1990-03-07	254	0	0	kA	kA	Junge Sozialdemokraten	Partei	Kundgebung gegen Neofaschismus.		1	0
1990-03-10	254	0	0	Wahlkundgebung	Wahlkundgebung	DSU	Partei		Kundgebung mit Theo Waigel.	0	0
1990-03-10	254	0	0	Fahrraddemonstration	Demonstration	kA	kA			1	0
1990-03-13	254	4000	0	kA	kA	kA	kA			1	0
1990-03-29	254	8000	1500	kA	kA	Neues Forum	Partei	Für die Überprüfung der Volkskammerabgeordneten auf MfS-Mitarbeit.		1	0
1990-04-05	254	5000	0	kA	kA	kA	kA	Gegen den Umtauschkurs 2:1.		0	0
1990-04-07	254	0	0	kA	kA	Behindertendemonstration	Bürgerinitiative	"Verständnis statt Mitleid"		1	0
1989-10-29	255	400	0	Gottesdienst	Kirche	kA	kA	Für freie Wahlen und die Zulassung des Neues Forum.		1	1
1989-11-12	255	200	0	kA	kA	kA	kA	Für die Zulassung des Neuen Forum.		1	0
1989-11-19	255	150	0	Gottesdienst	Kirche	kA	kA			1	1
1990-01-06	255	0	0	Autosternmarsch	Marsch	kA	kA	Sternmarsch zum NVA-Objekt.		1	0
1989-10-13	256	500	400	Schweigemarsch	Marsch	kA	kA			1	1
1989-10-20	256	2000	0	kA	kA	kA	kA	"Wir sind das Volk", "Bald sind wir frei" und "freie Wahlen"	Anschließend findet eine Diskussion in der Kirche statt.	1	1
1989-10-27	256	4000	2000	kA	kA	kA	kA	Für freie Wahlen und mündige Bürger.		1	1
1989-11-03	256	8000	6000	kA	kA	kA	kA			1	0
1989-11-17	256	2000	1500	kA	kA	kA	kA	Gegen Artikel 1 der Verfassung der DDR.		1	0
1989-11-24	256	1500	0	kA	kA	kA	kA			1	0
1989-12-01	256	2500	1000	kA	kA	Bürgerinitiative Klingenthal	Bürgerinitiative	Gegen Amtsmißbrauch und Korruption.		1	0
1989-12-06	256	6000	0	kA	kA	kA	kA	Für die Auflösung der Bezirks- und Kreisleitung der SED und die  Wiedervereinigung Deutschlands.	Es findet gleichzeitig ein Warnstreik statt.	0	0
1989-12-08	256	7000	0	kA	kA	kA	kA			1	0
1989-12-15	256	1500	0	kA	kA	kA	kA			1	0
1990-01-12	256	5000	0	kA	kA	Bürgerinitiative	Bürgerinitiative	Für die Einheit Deutschlands.		1	0
1990-01-19	256	3500	0	kA	kA	kA	kA			1	0
1990-01-26	256	6000	0	kA	kA	Bürgerinitiative	Bürgerinitiative	Für die Wiedervereinigung Deutschlands.		1	0
